time,left_eye,right_eye,lips,head_h,head_v,head_slope,planar_angle,lip_sum,lip_ratio,abs_mov 
2813,0.008331230029885422,0,0.10888606725658145,7.0,5.0,12.0,0.011831681185017318,4.99611221972161,0.10888606725658145,1
2814,0.018742308788247147,0,0.05599418984735949,7.0,3.0,10.0,0.004954227759480956,2.577146107089746,0.05599418984735949,0
2815,0.010827117777650302,0,0.08107661108083741,11.0,3.0,14.0,0.011822485005583694,2.789918823326488,0.08107661108083741,1
2816,0.01946712728047932,0,0.19676675344422623,7.0,4.0,11.0,0.0065803452287285236,0.2852997070682335,0.19676675344422623,1
2817,0.02779393486339239,0,0.07502583834482701,5.0,2.0,3.0,0.01031363841889138,1.5939357686941094,0.07502583834482701,0
2818,0.0109863864453867,0,0.03338865451045181,8.0,3.0,11.0,0.028930924058509222,4.889532260088373,0.03338865451045181,1
2819,0.000499199066704259,0,0.04708438676448545,2.0,1.0,1.0,0.01884732934386424,7.379778185288629,0.04708438676448545,0
2820,0.0704851184889787,0,0.097748980767707,8.0,3.0,11.0,0.012315766430032404,3.604804295371764,0.097748980767707,1
2821,0.003499800509384532,0,0.03202769495902458,1.0,3.0,4.0,0.03276364316673486,3.585136163866295,0.03202769495902458,0
2822,0.04213947293452398,0,0.1167413434312694,8.0,2.0,10.0,0.010144913651595977,4.227209485977141,0.1167413434312694,1
2823,0.025619747706915566,0,0.1980836776913888,5.0,1.0,6.0,0.00506353920874536,6.846200911833378,0.1980836776913888,1
2824,0.03064201844281611,0,0.26899405171625523,2.0,4.0,6.0,0.003291910018719535,4.684836794520038,0.26899405171625523,1
2825,0.004278788282343862,0,0.02855105889117282,6.0,2.0,8.0,0.01686223965868361,2.4424442440344905,0.02855105889117282,0
2826,0.026363230160472248,0,0.07097076174012473,4.0,2.0,6.0,0.0,4.791511385988088,0.07097076174012473,0
2827,0.019773842290104537,0,0.023587505954962396,4.0,6.0,10.0,0.0066779781163446295,11.750650406679853,0.023587505954962396,1
2828,0.0005394507283238981,0,0.06907053260359808,7.0,7.0,14.0,0.008291957124527127,1.7977892762575323,0.06907053260359808,0
2829,0.025743272970980335,0,0.18058161645545412,9.0,7.0,16.0,0.014939781565461219,4.934294468676512,0.18058161645545412,1
2830,0.025743272970980335,0,0.06390537016956443,7.0,10.0,17.0,0.006754694002971795,4.582251744415373,0.06390537016956443,1
2831,0.01038305418812313,0,0.3841325188490299,9.0,1.0,10.0,0.008051023400009905,5.428814392995221,0.3841325188490299,1
2832,0.028607230547122345,0,0.5645368108317264,12.0,13.0,25.0,0.007841071691988333,1.1141108105999677,0.5645368108317264,1
2833,0.06752578334346464,0,0.1916318031390114,8.0,6.0,14.0,0.0066103115926726685,3.123599486261071,0.1916318031390114,1
2834,0.04602457050083253,0,0.5181703875904762,4.0,3.0,7.0,0.014895515445293994,11.686061601990644,0.5181703875904762,1
2835,0.013556204748568418,0,0.3170355717669915,8.0,10.0,18.0,0.0028937787094286405,4.6497203701866425,0.3170355717669915,1
2836,0.0004942378955084537,0,0.488034636365021,4.0,2.0,6.0,0.043943666297031836,0.12958082666681037,0.488034636365021,1
2837,0.0015651979855390297,0,0.4173045859895559,9.0,12.0,21.0,0.016210453333510122,9.958057592412644,0.4173045859895559,1
2838,0.02293926987851544,0,0.06988829179571465,10.0,2.0,8.0,0.0169966806759424,8.128739569945196,0.06988829179571465,1
2839,0.054182529273076235,0,0.029783827150636544,2.0,13.0,15.0,0.038398383066357455,5.598803904598469,0.029783827150636544,1
2840,0.0027833785908620012,0,0.2873093558660045,14.0,1.0,13.0,0.0029179958032249376,12.091537546836747,0.2873093558660045,1
2841,0.011258098461654292,0,0.9970754452119894,4.0,5.0,1.0,0.0035155418538174166,4.45658074333754,0.9970754452119894,1
2842,0.016832011087082044,0,0.5640593503531697,8.0,6.0,2.0,0.0,4.975351065880062,0.5640593503531697,1
2843,0.027943741233806968,0,0.10521112976220603,2.0,7.0,9.0,0.014828331913293469,9.925096781545747,0.10521112976220603,1
2844,0.041901023297344187,0,0.3398614741835557,9.0,1.0,10.0,0.03231639280773557,0.3827611490916638,0.3398614741835557,1
2845,0.038324806741314194,0,0.10880895923495304,3.0,4.0,1.0,0.013551915561216488,0.9133788509674332,0.10880895923495304,1
2846,0.06594550225966195,0,0.2301497186134751,5.0,6.0,11.0,0.007159306632834372,4.985638914026083,0.2301497186134751,1
2847,0.05013745037887729,0,0.09491463373778508,4.0,8.0,12.0,0.00394906748749102,2.53994400881885,0.09491463373778508,1
2848,0.025391483884074362,0,0.017778018922732564,4.0,0.0,4.0,0.029019010664729783,2.01251030598155,0.017778018922732564,0
2849,0.006065352674151286,0,0.280517877726002,6.0,7.0,13.0,0.05206652060360761,7.785738510406958,0.280517877726002,1
2850,0.005949153049541411,0,0.1434925126030413,7.0,3.0,4.0,0.008221383751753075,0.24202814620679192,0.1434925126030413,1
2851,0.009051404088294246,0,0.0575114061565547,4.0,5.0,1.0,0.02224851979591702,0.32563823553809357,0.0575114061565547,0
2852,0.002963101635398452,0,0.11081989084922017,4.0,4.0,0.0,0.010723449532613283,4.486753346763379,0.11081989084922017,1
2853,0.06423434860319285,0,0.02531800049409272,3.0,4.0,1.0,0.031448451149079015,12.306756911017601,0.02531800049409272,1
2854,0.06581316727732889,0,0.3469018137899613,1.0,0.0,1.0,0.03813423756290513,5.646902259757269,0.3469018137899613,1
2855,0.004541920309534486,0,0.30000329873604903,8.0,3.0,5.0,0.026286182914704193,7.879603903602003,0.30000329873604903,1
2856,0.012205057818853837,0,0.04237421982638789,2.0,3.0,1.0,0.0087722467147624,2.498268957393634,0.04237421982638789,0
2857,0.016746978128388323,0,0.20426285204714922,3.0,3.0,0.0,0.012132187869042466,11.026583426912367,0.20426285204714922,1
2858,0.0014588149184879828,0,0.2727796095939089,0.0,4.0,4.0,0.01077776761811311,0.5215930215367734,0.2727796095939089,1
2859,0.007284447181997472,0,0.026957389954073707,9.0,1.0,10.0,0.021778734250225473,14.859465865702646,0.026957389954073707,1
2860,0.025685530084615382,0,0.06761534866632035,2.0,2.0,4.0,0.04896368224338998,17.56929047335106,0.06761534866632035,1
2861,0.024307068546775,0,0.1275142903888512,3.0,3.0,6.0,0.06442787106915782,4.834683752609465,0.1275142903888512,1
2862,0.017770951619904607,0,0.11011269985274785,1.0,1.0,0.0,0.01831156154071112,1.8862265814003365,0.11011269985274785,1
2863,0.04303248385518782,0,0.0052694555626515704,1.0,3.0,4.0,0.051117628871514775,1.1844653627432535,0.0052694555626515704,1
2864,0.021737237549111083,0,0.0015911966923850551,1.0,1.0,0.0,0.019542529410341958,4.9574394721832675,0.0015911966923850551,0
2865,0.029639793960939992,0,0.0935923393486009,2.0,2.0,0.0,0.0573563758438379,6.4515256576140985,0.0935923393486009,1
2866,0.03162701063502951,0,0.03278671078092321,4.0,6.0,2.0,0.01804717054451388,1.8158323156653324,0.03278671078092321,0
2867,0.019856893782340873,0,0.024421233205849657,3.0,4.0,1.0,0.025632026572829536,0.3563243464382282,0.024421233205849657,0
2868,0.02508785204200395,0,0.07084414994693944,1.0,3.0,4.0,0.001976150737235116,2.4511876508053945,0.07084414994693944,0
2869,0.02039450244338739,0,0.048720234050290245,2.0,6.0,8.0,0.029867357035951836,5.674781498064462,0.048720234050290245,0
2870,0.004480424358804275,0,0.06384184367707735,0.0,3.0,3.0,0.009199591092887094,2.830307724492542,0.06384184367707735,0
2871,0.007116539163862651,0,0.10117754037011195,0.0,5.0,5.0,0.009199591092887094,0.2880341860250297,0.10117754037011195,1
2872,0.00027075269566137483,0,0.042242857244275456,6.0,3.0,9.0,0.03895351041856815,0.7113341839885265,0.042242857244275456,0
2873,0.06648860111122049,0,0.02966162183074894,1.0,7.0,6.0,0.016164721901264834,4.557301635976671,0.02966162183074894,1
2874,0.06194541809211984,0,0.12162662328549989,0.0,2.0,2.0,0.03254920676670936,2.8782892502573105,0.12162662328549989,1
2875,0.0641439309619023,0,0.11797446383937682,0.0,2.0,2.0,0.050597906045020125,1.2194313654681537,0.11797446383937682,1
2876,0.09168183685056716,0,0.030274946924878865,1.0,6.0,7.0,0.0004686262443174827,4.415996556115644,0.030274946924878865,1
2877,0.053328821347197186,0,0.04280758645958893,2.0,0.0,2.0,0.007311374961933292,3.266613895047641,0.04280758645958893,0
2878,0.01411076735958619,0,0.18113445195866051,1.0,2.0,1.0,0.023344781899920786,3.2709544324298747,0.18113445195866051,1
2879,0.050817045197581234,0,0.18636690522536692,11.0,11.0,22.0,0.04415299076115364,3.485311873077734,0.18636690522536692,1
2880,0.04060666773926805,0,0.22116212761209986,5.0,8.0,13.0,0.017059765923516212,6.2138238916789845,0.22116212761209986,1
2881,0.00559586264289727,0,0.8621354037345312,16.0,22.0,38.0,0.05345583262646231,4.164595121599305,0.8621354037345312,1
2882,0.03967628955798855,0,0.5805763556405077,10.0,9.0,1.0,0.019631449397583545,1.005858851450057,0.5805763556405077,1
2883,0.0035594580765958284,0,0.17794880258126455,22.0,8.0,30.0,0.03844801334407966,2.0933961851376353,0.17794880258126455,1
2884,0.037558449043999464,0,0.2914601840914628,3.0,5.0,8.0,0.00512138261540962,0.7940980619269737,0.2914601840914628,1
2885,0.04309741256326188,0,0.6763086746169651,13.0,14.0,27.0,0.024768249990896885,0.08614526322529059,0.6763086746169651,1
2886,0.028985930698790963,0,0.09400159830671084,6.0,4.0,2.0,0.01098756971153092,5.64068365318046,0.09400159830671084,1
2887,0.059422278827647,0,0.042642310536007866,12.0,19.0,31.0,0.056038979764633456,4.568746938683077,0.042642310536007866,1
2888,0.0031130564192327626,0,0.08007143517338777,5.0,3.0,2.0,0.004743773868861989,1.8721350988185748,0.08007143517338777,1
2889,0.1287813576043661,0,0.3407983255108573,14.0,14.0,28.0,0.015723206970981618,6.559762258735674,0.3407983255108573,1
2890,0.01793278355010336,0,0.07380757428110174,4.0,9.0,5.0,0.010917921138119902,4.122250032659906,0.07380757428110174,1
2891,0.0096505829017762,0,0.06873756012635956,19.0,11.0,30.0,0.01708564555880482,1.7162395622331417,0.06873756012635956,1
2892,0.0130264753049803,0,0.026970753060965524,3.0,2.0,1.0,0.009358079746560721,0.9565350721989887,0.026970753060965524,0
2893,0.020929673513656905,0,0.1384897754618032,24.0,12.0,36.0,0.009429190014763611,5.309299200005967,0.1384897754618032,1
2894,0.0299023612478119,0,0.03325948227326159,5.0,0.0,5.0,0.003076696572135107,1.3993621712088498,0.03325948227326159,0
2895,0.0016531337886877828,0,0.00297998980177705,31.0,14.0,45.0,0.0058859366721954465,3.855930039352586,0.00297998980177705,1
2896,0.011355002105191664,0,0.014557915327954696,4.0,1.0,5.0,0.010711926511079661,3.540401549687914,0.014557915327954696,0
2897,0.025467504566500904,0,0.045487558366923087,30.0,15.0,45.0,0.02471875836747639,0.03624007167964294,0.045487558366923087,1
2898,0.054801830721871364,0,0.0639799749875326,0.0,4.0,4.0,0.012188593922052238,2.814232752519459,0.0639799749875326,0
2899,0.04127781218673396,0,0.12303896491725053,32.0,15.0,47.0,0.02473826522448591,1.739717940847342,0.12303896491725053,1
2900,0.028471257334777955,0,0.08663609337149125,1.0,1.0,2.0,0.01426048211053832,0.24061602771922708,0.08663609337149125,1
2901,0.06109939003288101,0,0.14065825650265018,33.0,14.0,47.0,0.043267594137970045,3.748297283228723,0.14065825650265018,1
2902,0.0014422307994231276,0,0.03936102265211794,2.0,2.0,0.0,0.012551642069567992,0.9851045104607721,0.03936102265211794,0
2903,0.041523152928863494,0,0.05967269671866249,33.0,11.0,44.0,0.02500897255491008,0.11017055341628179,0.05967269671866249,1
2904,0.0040451018083564605,0,0.0007693851395168538,0.0,1.0,1.0,0.00543490739233593,1.814975020498352,0.0007693851395168538,0
2905,0.041933081240002584,0,0.012641797899910656,29.0,9.0,38.0,0.03456876211406168,4.200400699768508,0.012641797899910656,1
2906,0.001682238358783339,0,0.017819740554943453,1.0,1.0,0.0,0.00876906874175451,0.15739513833328544,0.017819740554943453,0
2907,0.03000923977128389,0,0.0033004450727991963,26.0,11.0,37.0,0.014978345993775843,3.2136931754251776,0.0033004450727991963,1
2908,0.02121905624396403,0,0.011168480263802572,0.0,1.0,1.0,0.000715880678211489,0.3998677749159185,0.011168480263802572,0
2909,0.0028738521185598387,0,0.012910784817675436,23.0,9.0,32.0,0.01165014427268149,0.8520617298006812,0.012910784817675436,1
2910,0.015480796960595566,0,0.009967155117403648,0.0,0.0,0.0,0.01274800963470557,0.5478871331853696,0.009967155117403648,0
2911,0.02397528977161839,0,0.0005192633638964606,21.0,10.0,31.0,0.02359097349002695,1.3249313933834799,0.0005192633638964606,1
2912,0.006760008385621463,0,0.01400100931579279,0.0,0.0,0.0,0.006411796338332554,2.5492864584604433,0.01400100931579279,0
2913,0.018420780824774885,0,0.033948094447866506,20.0,7.0,27.0,0.013363011153506604,0.004865956937948113,0.033948094447866506,1
2914,0.019560148517933418,0,0.02699519377255971,3.0,1.0,2.0,0.00918428199880944,0.8133866257538642,0.02699519377255971,0
2915,0.03596611254060872,0,0.01057883781976221,18.0,3.0,21.0,0.007803914919437799,1.9940478299305227,0.01057883781976221,1
2916,0.0008296940942933984,0,0.02303520948289961,2.0,2.0,0.0,0.0,1.9895667049972303,0.02303520948289961,1
2917,0.2782955297824355,0,0.0115350601951284,42.0,0.0,42.0,0.01285211490990354,0.9920822388177442,0.0115350601951284,1
2918,0.17504736971424467,0,0.046333281778367374,18.0,2.0,20.0,0.013606026571360036,5.890302278123869,0.046333281778367374,1
2919,0.01241376399944652,0,0.030890215935638177,1.0,2.0,1.0,0.010275810428520799,0.010325713665736203,0.030890215935638177,0
2920,0.04639626774594677,0,0.0009577470553054912,25.0,0.0,25.0,0.0025380656160907678,0.08716024422039936,0.0009577470553054912,1
2921,0.005100720183456975,0,0.01465666363754059,5.0,1.0,4.0,0.009818722027683954,0.09218961002625292,0.01465666363754059,0
2922,0.009534589811121097,0,0.01534702993430892,20.0,1.0,19.0,0.0002925657937363352,0.021423049629277102,0.01534702993430892,1
2923,0.016884107403595305,0,0.010692637592740084,0.0,0.0,0.0,0.0005869909961497416,0.9946452187397199,0.010692637592740084,0
2924,0.017664144361245693,0,0.019269620944402932,10.0,1.0,9.0,0.007177127603779698,0.9891149029085113,0.019269620944402932,1
2925,0.022796955387440643,0,0.0020431977440667493,0.0,0.0,0.0,0.006803834132647943,2.994245040646433,0.0020431977440667493,0
2926,0.027426213663455046,0,0.009705341886943497,5.0,2.0,3.0,0.015693490151935566,0.9026489732350456,0.009705341886943497,0
2927,0.00045463254475819337,0,0.007662144142876748,0.0,1.0,1.0,0.00019886250383951976,2.0915960674113876,0.007662144142876748,0
2928,0.032584154103687146,0,0.0033025356715830623,1.0,4.0,5.0,0.003152549514514498,1.0916532576545706,0.0033025356715830623,0
2929,0.0057785544657625865,0,0.004267842656545284,1.0,2.0,1.0,0.0031537451081087575,0.9999440136608087,0.004267842656545284,0
2930,0.00013899097382857883,0,0.00855639738559677,7.0,3.0,10.0,0.0029647524412858978,1.9837601216482312,0.00855639738559677,1
2931,0.00046970627732390025,0,0.004288554729051486,1.0,1.0,2.0,0.0033415421813373578,0.9838161079874226,0.004288554729051486,0
2932,0.016340894703937514,0,0.008813974425086524,6.0,2.0,8.0,0.00586550026662469,1.9998843763564196,0.008813974425086524,0
2933,0.02106896335015568,0,0.0026715622117884363,0.0,1.0,1.0,0.00021719814052770237,3.1021940289870145,0.0026715622117884363,0
2934,0.049281716217973115,0,0.03466913219925444,9.0,3.0,12.0,0.01541298056504578,1.094280805392799,0.03466913219925444,1
2935,0.033208576772813914,0,0.019417156369595623,0.0,1.0,1.0,0.006001051324102127,1.0732937223971248,0.019417156369595623,0
2936,0.07013079700505936,0,0.03183009032791334,13.0,1.0,14.0,0.009122360386595849,2.895508016821651,0.03183009032791334,1
2937,0.03144085119674886,0,0.0013132973565068151,1.0,2.0,3.0,0.0025878018959441806,0.09224173443703876,0.0013132973565068151,0
2938,0.012723492727872904,0,0.012018603926583105,13.0,0.0,13.0,0.0025878018959441806,1.1692853373664889,0.012018603926583105,1
2939,0.0003180340663719028,0,0.008090322255145,2.0,0.0,2.0,0.0,2.1859424949128368,0.008090322255145,0
2940,0.04866158313655117,0,0.0045401658889595575,15.0,1.0,14.0,0.016294969274896695,1.1345268759882572,0.0045401658889595575,1
2941,0.014660270184990526,0,0.021307498080948117,2.0,1.0,3.0,0.00643778317428724,3.9288372211754563,0.021307498080948117,0
2942,0.01760610763847459,0,0.030165224454213158,17.0,5.0,22.0,0.009960213393849657,4.192740147576302,0.030165224454213158,1
2943,0.0126542800052242,0,0.03459571901997416,1.0,3.0,2.0,0.0028623516799735627,0.118140133034629,0.03459571901997416,0
2944,0.015145241477909549,0,0.07275290502441784,22.0,3.0,25.0,0.011014598798957595,0.8162078010933271,0.07275290502441784,1
2945,0.01668039850332484,0,0.0005743684003728933,1.0,1.0,0.0,0.014500875073247682,0.1205742467799098,0.0005743684003728933,1
2946,0.0022195593022779347,0,0.06022198276861124,22.0,7.0,29.0,0.030166232506715726,10.786266342005476,0.06022198276861124,1
2947,0.03393662828869118,0,0.07070587546741625,1.0,2.0,3.0,0.008553656481417246,1.9556852728986485,0.07070587546741625,0
2948,0.06096522020792089,0,0.05020488683524649,19.0,3.0,22.0,0.04070746528723755,7.060703287731997,0.05020488683524649,1
2949,0.0,0,0.026483146626838927,0.0,1.0,1.0,0.01187085759841773,0.5464678039350588,0.026483146626838927,0
2950,0.0011499399448404724,0,0.07250753431417156,17.0,0.0,17.0,0.021447579979351913,6.8523403141277015,0.07250753431417156,1
2951,0.0044566850429815785,0,0.04374477286098044,1.0,3.0,4.0,0.002617795067318407,1.9232271673483297,0.04374477286098044,0
2952,0.05516356905795186,0,0.002394462895295102,13.0,1.0,12.0,0.010516702535152522,1.3653684581980343,0.002394462895295102,1
2953,0.015514919465214383,0,0.010931715902964156,1.0,1.0,0.0,0.002582984784624598,4.907011597065875,0.010931715902964156,0
2954,0.07098048933152624,0,0.055855497001441046,8.0,3.0,11.0,0.005646953758259632,5.377506124694094,0.055855497001441046,1
2955,0.0,0,0.002078813857671391,1.0,1.0,2.0,0.01579888924894554,1.647179108225842,0.002078813857671391,0
2956,0.01487143091622923,0,0.04407172203210119,14.0,2.0,16.0,0.018412241319944317,6.175886575554827,0.04407172203210119,1
2957,0.01378511933299622,0,0.010146038474740271,1.0,1.0,0.0,0.008738408680570575,6.63612950368389,0.010146038474740271,0
